X,Y,OBJECTID,FULLNAME,NAME,ENTRANCENAME,ALIAS1,ALIAS2,JURISDICTION,ADDRESS,Address2,URL,PHONE,ARTSCENTER,BALLFIELDS,BOATRENTAL,CANOE,DISCGOLF,DOGPARK,ENVCTR,FISHING,GREENWAYACCESS,GYM,MULTIPURPOSEFIELD,OUTDOORBASKETBALL,PICNICSHELTER,PLAYGROUND,POOL,COMMUNITYCENTER,NEIGHBORHOODCENTER,TENNISCOURTS,TRACK,WALKINGTRAILS,RESTROOMS,Lat,Lon,Notes,AMUSEMENTTRAIN,CAROUSEL,TENNISCENTER,THEATER,BOCCE,HANDBALL,HORSESHOE,INLINESKATING,SANDVOLLEYBALL,SKATEPARK,ACTIVE_ADULT,BMXTRACK,BOATRIDE,LIBRARY,MUSEUM,TEEN,BIKING,LIVEANIMALS,GARDENS,EQUESTRIAN,VEHICLEENTRANCE,GREENWAYENTRANCE,PEDESTRIANENTRANCE,PARKINGSTREET,PARKINGLOT,CAMPING
-78.9028599254824,35.7196813371699,51,Apex Nature Park (Seymour Athletic Fields) - Evans Rd Entrance,Apex Nature Park (Seymour Athletic Fields),Evans Rd Entrance,Seymour Athletic Fields,,Town of Apex,2500 Evans Road,2600 Evan Road,https://www.apexnc.org/800/Nature-Park-Seymour-Athletic-Fields,,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,35.719409,-78.903012,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.6097135449161,35.7650586563348,52,Apollo Heights Park - Greenway Entrance,Apollo Heights Park,Greenway Entrance,Ralph Campbell,,City of Raleigh,"756 Lunar Dr, Raleigh, NC","756 Lunar Dr, Raleigh, NC",https://raleighnc.gov/places/apollo-heights-park,919-250-2757,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,35.76490479,-78.60924111,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.6088668830224,35.7651870902911,53,Apollo Heights Park - Lunar Dr Entrance,Apollo Heights Park,Lunar Dr Entrance,Ralph Campbell,,City of Raleigh,"756 Lunar Dr, Raleigh, NC","756 Lunar Dr, Raleigh, NC",https://raleighnc.gov/places/apollo-heights-park,919-250-2757,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,35.76490479,-78.60924111,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.6682015238026,35.9101915438853,54,Baileywick Road Park - Baileywick Rd Entrance,Baileywick Road Park,Baileywick Rd Entrance,,,City of Raleigh,"9501 Baileywick Rd, Raleigh, NC","9501 Baileywick Rd, Raleigh, NC",https://raleighnc.gov/places/baileywick-park,919-870-2911,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,35.90794866,-78.66854873,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes,
-78.6695905684057,35.9022299096969,55,Baileywick Road Park - Greenway Entrance,Baileywick Road Park,Greenway Entrance,,,City of Raleigh,"9501 Baileywick Rd, Raleigh, NC","9501 Baileywick Rd, Raleigh, NC",https://raleighnc.gov/places/baileywick-park,919-870-2911,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,35.90794866,-78.66854873,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.6695684122533,35.9034381328204,56,Baileywick Road Park - Greenway Entrance,Baileywick Road Park,Greenway Entrance,,,City of Raleigh,"9501 Baileywick Rd, Raleigh, NC","9501 Baileywick Rd, Raleigh, NC",https://raleighnc.gov/places/baileywick-park,919-870-2911,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,35.90794866,-78.66854873,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.774150244496,35.6127586485392,57,Ballentine School Park - N McLaurin Ln Entrance,Ballentine School Park,N McLaurin Ln Entrance,,,Town of Fuquay-Varina,"1651 North McLaurin Lane, Fuquay-Varina, NC","1651 North McLaurin Lane, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/ballentine-school-park.html,919-552-1430,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,35.613611,-78.772477,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.7752815236127,35.6126212411355,58,Ballentine School Park - Pedestrian Entrance,Ballentine School Park,Pedestrian Entrance,,,Town of Fuquay-Varina,"1651 North McLaurin Lane, Fuquay-Varina, NC","1651 North McLaurin Lane, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/ballentine-school-park.html,919-552-1430,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,35.613611,-78.772477,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
-78.772217162885,35.613502785714,59,Ballentine School Park - Pedestrian Entrance,Ballentine School Park,Pedestrian Entrance,,,Town of Fuquay-Varina,"1651 North McLaurin Lane, Fuquay-Varina, NC","1651 North McLaurin Lane, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/ballentine-school-park.html,919-552-1430,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,35.613611,-78.772477,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
-78.7751085792874,35.6147454527143,60,Ballentine School Park - Pedestrian Entrance,Ballentine School Park,Pedestrian Entrance,,,Town of Fuquay-Varina,"1651 North McLaurin Lane, Fuquay-Varina, NC","1651 North McLaurin Lane, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/ballentine-school-park.html,919-552-1430,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,35.613611,-78.772477,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
-78.7100541187858,35.6330367514073,61,Banks Road Fields - Chambers Rd Entrance,Banks Road Fields,Chambers Rd Entrance,,,Town of Fuquay-Varina,"10225 Chambers Road, Fuquay-Varina, NC","10225 Chambers Road, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/banks-road.html,919-552-1430,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,35.633254,-78.7099589999999,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.5555374653492,35.7311783478083,62,Barwell Road Park - Barwell Rd Entrance,Barwell Road Park,Barwell Rd Entrance,,,City of Raleigh,"3935 Barwell Rd, Raleigh, NC","3935 Barwell Rd, Raleigh, NC",https://raleighnc.gov/places/barwell-road-park,919-329-5994,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,35.73047898,-78.55148342,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.5548326372252,35.7328298173205,63,Barwell Road Park - Barwell Rd Entrance,Barwell Road Park,Barwell Rd Entrance,,,City of Raleigh,"3935 Barwell Rd, Raleigh, NC","3935 Barwell Rd, Raleigh, NC",https://raleighnc.gov/places/barwell-road-park,919-329-5994,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,35.73047898,-78.55148342,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.8009708797177,35.6397447889576,64,Bass Lake Park - Bass Lake Rd Entrance,Bass Lake Park,Bass Lake Rd Entrance,,,Town of Holly Springs,"900 Bass Lake Rd., Holly Springs, NC","900 Bass Lake Rd., Holly Springs, NC",http://www.hollyspringsnc.us/index.aspx?NID=320,(919) 557-9600,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,35.641441,-78.80134,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes,
-78.8039937406117,35.6432765893955,65,Bass Lake Park - Bass Lake Rd Entrance,Bass Lake Park,Bass Lake Rd Entrance,,,Town of Holly Springs,"900 Bass Lake Rd., Holly Springs, NC","900 Bass Lake Rd., Holly Springs, NC",http://www.hollyspringsnc.us/index.aspx?NID=320,(919) 557-9600,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,35.641441,-78.80134,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes,
-78.8092173323083,35.639792908291,66,Bass Lake Park - Greenway Entrance,Bass Lake Park,Greenway Entrance,,,Town of Holly Springs,"900 Bass Lake Rd., Holly Springs, NC","900 Bass Lake Rd., Holly Springs, NC",http://www.hollyspringsnc.us/index.aspx?NID=320,(919) 557-9600,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,35.641441,-78.80134,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.8082307876958,35.6344279201854,67,Bass Lake Park - Greenway Entrance,Bass Lake Park,Greenway Entrance,,,Town of Holly Springs,"900 Bass Lake Rd., Holly Springs, NC","900 Bass Lake Rd., Holly Springs, NC",http://www.hollyspringsnc.us/index.aspx?NID=320,(919) 557-9600,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,35.641441,-78.80134,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.5559436610891,35.8828544999063,68,Berkshire Downs West Park - Mcguire Dr Entrance,Berkshire Downs West Park,Mcguire Dr Entrance,,,City of Raleigh,"8105 McGuire Dr, Raleigh, NC","8105 McGuire Dr, Raleigh, NC",https://raleighnc.gov/places/berkshire-downs-west-park,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,35.88205708,-78.55643335,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,Yes,No,
-78.6276291589499,35.7442707189457,69,Biltmore Hills Park - Crown Crossing Ln Entrance,Biltmore Hills Park,Crown Crossing Ln Entrance,,,City of Raleigh,"2615 Fitzgerald Dr, Raleigh, NC","2615 Fitzgerald Dr, Raleigh, NC",https://raleighnc.gov/places/biltmore-hills-park,919-831-6895,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,35.74594733,-78.62702618,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.628103159528,35.7484275514908,70,Biltmore Hills Park - Fitzgerald Dr Entrance,Biltmore Hills Park,Fitzgerald Dr Entrance,,,City of Raleigh,"2615 Fitzgerald Dr, Raleigh, NC","2615 Fitzgerald Dr, Raleigh, NC",https://raleighnc.gov/places/biltmore-hills-park,919-831-6895,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,35.74594733,-78.62702618,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.7905156795986,35.8018387557063,71,Black Creek Greenway Trailhead - NW Maynard Rd Entrance,Black Creek Greenway Trailhead,NW Maynard Rd Entrance,,,Town of Cary,"2055 NW Maynard Road, Cary, NC","2055 NW Maynard Road, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/greenways/black-creek-greenway,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,35.801406,-78.791817,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes,
-78.6543426417046,35.9718455429198,72,Blue Jay Point County Park - Pedestrian Entrance,Blue Jay Point County Park,Pedestrian Entrance,,,Wake County,"3200 Pleasant Union Church Road, Raleigh, NC 27614","3200 Pleasant Union Church Road, Raleigh, NC 27614",https://www.wakegov.com/departments-government/parks-recreation-and-open-space/all-parks-trails/blue-jay-point-county-park,919-870-4330,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,35.968917,-78.64275,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,
-78.645047804892,35.9602453442635,73,Blue Jay Point County Park - Pedestrian Entrance,Blue Jay Point County Park,Pedestrian Entrance,,,Wake County,"3200 Pleasant Union Church Road, Raleigh, NC 27614","3200 Pleasant Union Church Road, Raleigh, NC 27614",https://www.wakegov.com/departments-government/parks-recreation-and-open-space/all-parks-trails/blue-jay-point-county-park,919-870-4330,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,35.968917,-78.64275,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,
-78.644547851042,35.9676282719989,74,Blue Jay Point County Park - Pleasant Union Church Rd Entrance,Blue Jay Point County Park,Pleasant Union Church Rd Entrance,,,Wake County,"3200 Pleasant Union Church Road, Raleigh, NC 27614","3200 Pleasant Union Church Road, Raleigh, NC 27614",https://www.wakegov.com/departments-government/parks-recreation-and-open-space/all-parks-trails/blue-jay-point-county-park,919-870-4330,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,35.968917,-78.64275,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,
-78.6359371842726,35.7659083877908,75,Bragg Street Park - Bragg St Entrance,Bragg Street Park,Bragg St Entrance,,,City of Raleigh,"1116 South Person St, Raleigh, NC","1116 South Person St, Raleigh, NC",https://raleighnc.gov/places/bragg-street-park,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,35.76595932,-78.63593109,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,Yes,No,
-78.6006259328901,35.8285209938708,76,Brentwood Park - Brentwood Rd Entrance,Brentwood Park,Brentwood Rd Entrance,,,City of Raleigh,"3315 Vinson Ct, Raleigh, NC","3315 Vinson Ct, Raleigh, NC",https://raleighnc.gov/places/brentwood-park,919-872-41040,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,35.82849982,-78.59954789,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.5980104991404,35.8293605192372,77,Brentwood Park - Greenway Entrance,Brentwood Park,Greenway Entrance,,,City of Raleigh,"3315 Vinson Ct, Raleigh, NC","3315 Vinson Ct, Raleigh, NC",https://raleighnc.gov/places/brentwood-park,919-872-41040,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,35.82849982,-78.59954789,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.5970834048363,35.8271451846644,78,Brentwood Park - Greenway Entrance,Brentwood Park,Greenway Entrance,,,City of Raleigh,"3315 Vinson Ct, Raleigh, NC","3315 Vinson Ct, Raleigh, NC",https://raleighnc.gov/places/brentwood-park,919-872-41040,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,35.82849982,-78.59954789,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.598813921781,35.8308864651753,79,Brentwood Park - Greenway Entrance,Brentwood Park,Greenway Entrance,,,City of Raleigh,"3315 Vinson Ct, Raleigh, NC","3315 Vinson Ct, Raleigh, NC",https://raleighnc.gov/places/brentwood-park,919-872-41040,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,35.82849982,-78.59954789,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.8059439166084,35.8999693766897,80,Brier Creek Park - Bruckhaus St Entrance,Brier Creek Park,Bruckhaus St Entrance,,,City of Raleigh,"10810 Globe Rd, Raleigh, NC","10810 Globe Rd, Raleigh, NC",https://raleighnc.gov/places/brier-creek-park,919-420-2340,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,35.90052683,-78.8063632,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.8072909421695,35.901746675939,81,Brier Creek Park - Pedestrian Entrance,Brier Creek Park,Pedestrian Entrance,,,City of Raleigh,"10810 Globe Rd, Raleigh, NC","10810 Globe Rd, Raleigh, NC",https://raleighnc.gov/places/brier-creek-park,919-420-2340,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,35.90052683,-78.8063632,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
-78.6867128100663,35.8521637183328,82,Brookhaven Nature Park - Berkeley St Entrance,Brookhaven Nature Park,Berkeley St Entrance,,,City of Raleigh,"5125 Berkeley St, Raleigh, NC","5125 Berkeley St, Raleigh, NC",https://raleighnc.gov/places/brookhaven-nature-park,919-831-6856,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,35.85387963,-78.68623034,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.684349388391,35.8549467640688,83,Brookhaven Nature Park - Pedestrian Entrance,Brookhaven Nature Park,Pedestrian Entrance,,,City of Raleigh,"5125 Berkeley St, Raleigh, NC","5125 Berkeley St, Raleigh, NC",https://raleighnc.gov/places/brookhaven-nature-park,919-831-6856,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,35.85387963,-78.68623034,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
-78.6831819807851,35.8533543019893,84,Brookhaven Nature Park - Pedestrian Entrance,Brookhaven Nature Park,Pedestrian Entrance,,,City of Raleigh,"5125 Berkeley St, Raleigh, NC","5125 Berkeley St, Raleigh, NC",https://raleighnc.gov/places/brookhaven-nature-park,919-831-6856,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,35.85387963,-78.68623034,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
-78.5418280604134,35.8408651503281,85,Buffaloe Road Athletic Park - Buffaloe Rd Entrance,Buffaloe Road Athletic Park,Buffaloe Rd Entrance,Buffaloe Road Aquatic Center,,City of Raleigh,"5900 Buffaloe Rd, Raleigh, NC","5900 Buffaloe Rd, Raleigh, NC",https://raleighnc.gov/places/buffaloe-road-athletic-park,919-831-6836,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,35.83836221,-78.53728226,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.5308293133051,35.840177793012,86,Buffaloe Road Athletic Park - Greenway Entrance,Buffaloe Road Athletic Park,Greenway Entrance,Buffaloe Road Aquatic Center,,City of Raleigh,"5900 Buffaloe Rd, Raleigh, NC","5900 Buffaloe Rd, Raleigh, NC",https://raleighnc.gov/places/buffaloe-road-athletic-park,919-831-6836,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,35.83836221,-78.53728226,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.5336319804559,35.8413686455125,87,Buffaloe Road Athletic Park - Greenway Entrance,Buffaloe Road Athletic Park,Greenway Entrance,Buffaloe Road Aquatic Center,,City of Raleigh,"5900 Buffaloe Rd, Raleigh, NC","5900 Buffaloe Rd, Raleigh, NC",https://raleighnc.gov/places/buffaloe-road-athletic-park,919-831-6836,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,35.83836221,-78.53728226,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.5312254009679,35.841332254264,88,Buffaloe Road Athletic Park - Greenway Entrance,Buffaloe Road Athletic Park,Greenway Entrance,Buffaloe Road Aquatic Center,,City of Raleigh,"5900 Buffaloe Rd, Raleigh, NC","5900 Buffaloe Rd, Raleigh, NC",https://raleighnc.gov/places/buffaloe-road-athletic-park,919-831-6836,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,35.83836221,-78.53728226,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.5395474512849,35.8414598091395,89,Buffaloe Road Athletic Park - Pedestrian Entrance,Buffaloe Road Athletic Park,Pedestrian Entrance,Buffaloe Road Aquatic Center,,City of Raleigh,"5900 Buffaloe Rd, Raleigh, NC","5900 Buffaloe Rd, Raleigh, NC",https://raleighnc.gov/places/buffaloe-road-athletic-park,919-831-6836,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,35.83836221,-78.53728226,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
-78.5313708934094,35.847553446843,90,Buffaloe Road Canoe Launch - Elizabeth Dr Entrance,Buffaloe Road Canoe Launch,Elizabeth Dr Entrance,,,City of Raleigh,"4901 Elizabeth Dr, Raleigh, NC","4901 Elizabeth Dr, Raleigh, NC",https://raleighnc.gov/river-access,919-831-6610,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,35.84766736,-78.53086384,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes,
-78.5308520380072,35.8467492098955,91,Buffaloe Road Canoe Launch - Greenway Entrance,Buffaloe Road Canoe Launch,Greenway Entrance,,,City of Raleigh,"4901 Elizabeth Dr, Raleigh, NC","4901 Elizabeth Dr, Raleigh, NC",https://raleighnc.gov/river-access,919-831-6610,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,35.84766736,-78.53086384,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.5304425694943,35.8481227950783,92,Buffaloe Road Canoe Launch - Greenway Entrance,Buffaloe Road Canoe Launch,Greenway Entrance,,,City of Raleigh,"4901 Elizabeth Dr, Raleigh, NC","4901 Elizabeth Dr, Raleigh, NC",https://raleighnc.gov/river-access,919-831-6610,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,35.84766736,-78.53086384,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.8551297608685,35.7308232609756,93,C C Jones Park - Holleman St Entrance,C C Jones Park,Holleman St Entrance,,,Privately Owned,"309 Holleman St, Apex, NC",,http://ccjones.org/index.html,919-362-5634,,,,,,,,,,,,,,Yes,,Yes,,,,,Yes,,,,No,,,,,,,,,,,,,,,,No,,,,Yes,No,Yes,No,Yes,
-78.8564105216282,35.7303633951555,94,C C Jones Park - Pedestrian Entrance,C C Jones Park,Pedestrian Entrance,,,Privately Owned,"309 Holleman St, Apex, NC",,http://ccjones.org/index.html,919-362-5634,,,,,,,,,,,,,,Yes,,Yes,,,,,Yes,,,,No,,,,,,,,,,,,,,,,No,,,,No,No,Yes,No,No,
-78.8540604813958,35.730339314357,95,C C Jones Park - Pedestrian Entrance,C C Jones Park,Pedestrian Entrance,,,Privately Owned,"309 Holleman St, Apex, NC",,http://ccjones.org/index.html,919-362-5634,,,,,,,,,,,,,,Yes,,Yes,,,,,Yes,,,,No,,,,,,,,,,,,,,,,No,,,,No,No,Yes,No,No,
-78.8560708607355,35.7308321811244,96,C C Jones Park - Upchurch St Entrance,C C Jones Park,Upchurch St Entrance,,,Privately Owned,"309 Holleman St, Apex, NC",,http://ccjones.org/index.html,919-362-5634,,,,,,,,,,,,,,Yes,,Yes,,,,,Yes,,,,No,,,,,,,,,,,,,,,,No,,,,Yes,No,Yes,No,Yes,
-78.6549482791923,35.7844051317634,97,Cameron Park - E Park Dr Entrance,Cameron Park,E Park Dr Entrance,,,City of Raleigh,220 W Park Dr,,,919-996-3285,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,Yes,No,Yes,Yes,No,
-78.6520877764885,35.7867352400256,98,Cameron Park - Park Dr Entrance,Cameron Park,Park Dr Entrance,,,City of Raleigh,220 W Park Dr,,,919-996-3285,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,Yes,No,Yes,Yes,No,
-78.5784623134393,35.8893084291985,99,Campbell Lodge - Spottswood St Entrance,Campbell Lodge,Spottswood St Entrance,,,City of Raleigh,"3237 Spottswood St, Raleigh, NC","3237 Spottswood St, Raleigh, NC",https://raleighnc.gov/places/durant-nature-preserve,919-870-2871,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,35.89100478,-78.5772856699999,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.5796542156268,35.9400635859472,100,Canoe Launch at Falls Lake - Greenway Entrance,Canoe Launch at Falls Lake,Greenway Entrance,,,City of Raleigh,"12028 Falls of Neuse Rd, Raleigh, NC","12028 Falls of Neuse Rd, Raleigh, NC",https://raleighnc.gov/river-access,919-831-6610,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,35.93974501,-78.57722699,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.5749103560916,35.9390093344779,101,Canoe Launch at Falls Lake - Greenway Entrance,Canoe Launch at Falls Lake,Greenway Entrance,,,City of Raleigh,"12028 Falls of Neuse Rd, Raleigh, NC","12028 Falls of Neuse Rd, Raleigh, NC",https://raleighnc.gov/river-access,919-831-6610,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,35.93974501,-78.57722699,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
